Sample_Name	Axis1	Axis2	Axis3	Axis4	Axis5	Inversion	Chromosome
FAB_5X_LAMn_M_TRANSI_DWARF_77	21.8855380539467	-25.7443736204312	3.44742753435717	2.84554993536012	-1.87436921031783	Inv_4.1	LG4
FAB_5X_LAMn_M_TRANSI_DWARF_80	19.983412404904	-24.8877763969353	5.25516178130393	-2.37713200601857	-5.03205815475452	Inv_4.1	LG4
FAB_5X_LAMn_M_TRANSI_DWARF_82	20.8339561165742	-24.5341904634832	-1.0261170834149	-0.750951684486551	-2.00147863479295	Inv_4.1	LG4
FAB_5X_LAMn_M_TRANSI_DWARF_83	21.8670809642991	-29.3937533051449	4.58123146098787	1.78909774816867	-4.334028133377	Inv_4.1	LG4
FAB_5X_LAMn_M_TRANSI_DWARF_84	22.5237106519624	-28.7304398390862	2.32196961576853	2.15118314477366	-1.75739535089893	Inv_4.1	LG4
FAB_5X_LAMn_M_TRANSI_LARGE_193	21.1685453573669	-19.6240098646999	7.40840094449618	-2.09786873879825	-3.271671756789	Inv_4.1	LG4
FAB_5X_LAMn_M_TRANSI_LARGE_200	21.2626323514789	-28.2843135735309	5.38977642633703	6.74940128777961	-0.120777564321136	Inv_4.1	LG4
FAB_5X_LAMn_M_TRANSI_LARGE_206	20.0927810741759	-27.6510753247868	1.17618981460978	-1.6948408637119	-0.335549332271839	Inv_4.1	LG4
FAB_5X_LAMn_M_TRANSI_LARGE_213	20.2859079359936	-30.6301579379127	-10.0830149236701	-0.782456457821885	1.19819305389928	Inv_4.1	LG4
FAB_5X_LAMn_M_TRANSI_LARGE_214	19.3537762222819	-24.2407732756242	7.07736905217178	3.42474903835634	-4.23358312939174	Inv_4.1	LG4
FAB_5X_LAMn_M_TRANSI_LARGE_71	21.7727859252029	-31.1765713819893	2.22886459886896	4.01073905624714	-9.87097714714449	Inv_4.1	LG4
FAB_5X_LAMn_M_TRANSI_LARGE_73	21.5370980104074	-27.705471302597	2.70534264070905	7.78817538818827	0.161178270340009	Inv_4.1	LG4
FAB_5X_LAMn_M_TRANSI_LARGE_83	21.2804295543033	-27.7039553899043	5.816482273585	7.84811513935469	0.00307404990356735	Inv_4.1	LG4
FAB_5X_LAMn_M_TRANSI_LARGE_85	22.1465158883916	-27.5994306995449	3.33488594962447	5.54857388263588	-3.11931309110161	Inv_4.1	LG4
FAB_5X_LAMn_M_TRANSI_LARGE_87	22.7249075962731	-30.3404498106526	-4.5348410413899	-0.988569205374702	-2.1286962302792	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_DWARF_814	-14.4417421947117	23.9949575956078	-10.2545612728121	7.07691619780671	-8.08723780022694	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_DWARF_863	-21.4169427063871	8.99330563557819	10.7655146237228	-9.13752588635292	15.8263583144154	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_778	-12.9144307824647	18.9513081852073	-1.82379356969665	-9.17236977605086	-25.0620349129542	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_779	23.0330444154953	37.0509818147954	-16.8482548902011	21.4482622992092	4.7036572742279	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_801	23.760693596422	39.5548187230248	-19.7592583003506	19.837621837898	2.24296533546453	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_802	22.8688157068765	27.059421838185	-2.2207424689131	8.03262855757604	6.90599951824834	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_803	-15.1496381690054	16.8505812081082	-7.72938828184655	-3.10205357639357	0.860646751928206	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_806	23.3541606509036	33.245199056991	-13.7136839328659	-1.16686832552206	-11.4308289799006	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_808	-10.8802867818171	23.0812689806291	-9.28071149426197	7.84664560366742	-10.1636786814473	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_810	23.0280371036599	26.9270136957684	-6.40433622177056	-5.10790696812213	2.08437591172749	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_818	17.7103438288876	19.6221237655924	16.0212418988831	-8.00792818195561	14.9645195588629	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_819	-17.5697388581047	19.6792567306414	-1.90228425302037	10.616655092379	10.4802827266033	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_820	26.327703117912	37.0268310088424	-19.2596815898878	9.51356538458959	-4.65796092373039	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_821	21.4910967612902	28.9227886201597	-2.94768892217935	1.29427778276495	11.6850992320663	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_822	19.4091826924567	18.2017275908498	10.719475175006	-11.5674316807024	4.94693786932347	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_838	-18.0229347243387	17.9709312216352	6.63114866969331	4.56203319666818	4.13444616402953	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_844	24.924203703803	30.1232531815615	-12.8255973543695	-3.09761183141526	3.24667546054879	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_857	23.2858953835829	25.8063829396664	1.41136509999497	-9.89956694635768	3.50342238391053	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_858	23.0952482737371	30.7504633924862	0.226736485977517	5.54733841852108	11.3766224373119	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_861	22.5802514998572	26.9513442385705	-2.61718882953383	6.56129122437528	4.67984111346148	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_862	24.1385894228841	30.5181462735037	-15.2764604129742	13.9663399776082	8.84335094964134	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_865	24.407752520364	30.8353193947068	-3.17144139960713	-11.6615254384234	-5.55572553115759	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_870	23.8679790282811	33.3630316000752	-10.7618186178185	4.59912417587711	1.45576302731695	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_875	-18.8832281113913	11.4408704149384	13.7708606566253	-3.39250815134932	6.69042501927656	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_877	24.0924729117704	31.3828714112277	-10.1970631840491	-6.06430109818804	-13.5478445149208	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_878	23.1579882398254	23.4273902771928	1.98869905156621	-13.3780534918257	-6.68016620525079	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_883	22.5795190266847	22.6986275610953	-4.41586167841246	-18.1972042764695	-22.283544176065	Inv_4.1	LG4
FAB_5X_LOKn_F_EXPOS_LARGE_899	18.8157865654736	16.0903778878008	16.9975125664044	-14.3829936859304	7.15580462624576	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_1000	-52.8174565464867	19.5033128976892	-3.12456260938824	17.6809892542048	-2.20435272881647	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_1001	-55.059618831091	3.62370555562649	13.8035890515337	6.04300751241665	0.0534367074907438	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_1005	-52.8328421154992	12.066452284124	2.82569362950688	3.38026736754666	-9.47393927868973	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_1006	-16.9601904105179	18.2554659436396	6.09888913869281	5.2104516839691	-4.95638568916867	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_1010	-58.3527449629382	13.745059070889	-0.171260839698999	12.5258189972641	8.02107236022199	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_1014	-53.6358062514117	5.84285921632301	6.90697582190734	8.31696004690509	1.09475010072682	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_1016	-17.4375485818832	20.9913885661024	-6.28441075529416	12.0929298747254	4.26615716774046	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_1019	-54.7939514614673	4.25741370815973	10.3414447737642	3.55323247761311	-0.43338790966421	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_1021	-51.1323680152811	7.50799029131546	9.02338700767075	9.7555714944385	-7.96360782245466	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_1022	-53.6995400961515	2.96256172463608	14.3395281856936	5.24017031942953	4.08117052584705	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_1024	-53.7225405278574	-1.69208741686808	13.6275663042896	1.85534096933323	5.85999778629203	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_960	-55.8396537596304	7.04333180786303	8.33734854136506	1.06702381352688	-5.08102031081813	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_961	-49.3299991802407	11.3218394426571	0.641169975338804	10.9477343517869	-5.90186990487884	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_964	-51.9696151838283	5.16691253576889	16.081632862449	-1.18732000292411	-9.15259830507653	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_966	-54.1224920421113	8.88412782701985	9.57084400330779	6.38679927342134	-5.89552669756539	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_970	-19.1544891385549	13.373706329399	16.6463079842973	-8.80027608369104	3.82433062267374	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_976	-49.9449164376	17.0381282570531	-13.272880100743	17.0954439649856	-15.3756248365068	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_978	-51.764575911632	10.159532976993	-2.60088256296879	5.69087121386629	-7.27012785577705	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_982	-48.8911635612762	9.62849054606027	10.010540576523	12.043499605242	-3.86570784605509	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_984	-54.1264688862738	10.3968303299059	12.8756545055175	6.26908086768398	10.383286520926	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_989	-51.7157136176224	4.71452013641693	10.45322327346	-3.16156170541978	-8.15956561578217	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_995	-52.8844528699895	2.94577045047972	4.42511494726004	2.29591229651475	0.0740778433088153	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_996	-16.5501481757057	13.515354982425	16.6163987285869	-2.53242603602673	2.18694367220201	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_998	-53.4586421463364	10.5484356656327	6.56288363282489	11.8163697289408	2.94850601563902	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_DWARF_999	-52.8248988828766	11.3992406656002	5.88987201724007	14.0279136352683	-9.26642292032774	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_LARGE_1004	-57.9741945778738	6.72220377167998	16.196850918381	-0.243761441473099	-5.78863137698636	Inv_4.1	LG4
FAB_5X_LOKn_F_SHELT_LARGE_993	-13.8448885076007	12.8501818190917	14.296010293959	-5.11419110487819	-5.91121227499776	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_DWARF_917	22.3333092639688	28.7502672632493	-6.13795415044663	-1.96820017419311	-1.35600535046716	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_DWARF_924	-52.0158836408598	4.81707266933532	13.13394112634	-2.41970600124062	-8.47607932785293	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_DWARF_925	-11.1967563731374	19.5405358608275	1.1646579400701	-9.75100899569008	-22.7084291435728	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_DWARF_926	-48.1661249103874	12.5474411607001	-6.85896486311686	-3.89489251533355	-28.8054708979826	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_DWARF_952	22.7573550476756	32.307114426715	-17.7909949972553	-8.77997032531802	-23.3006159185901	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_DWARF_957	-15.8157611715296	14.095912922985	1.90826056430605	-2.6880321672116	-14.5857096347398	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_LARGE_901	-17.1820538584549	22.6430520050229	4.50205422046179	7.8996308939508	12.2846341370192	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_LARGE_910	-18.7124109657207	8.47226921438117	15.1664076053246	-6.31869195859505	15.7124531856882	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_LARGE_914	17.3172029334675	17.8517875294218	21.6112265829212	-11.7628566071656	11.0331768515715	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_LARGE_916	19.8043873325471	16.0475049706286	17.2531044728125	-10.2874547534179	21.8492087674469	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_LARGE_920	20.3056366416958	20.4593742881739	6.38853608192909	-15.5746661672373	-11.1905291514038	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_LARGE_922	21.7427863370143	26.6836010082698	0.0265725813790608	5.5855371563678	7.18887375058117	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_LARGE_931	22.8800305657553	27.8741075924262	0.330521032579004	1.98900652085065	1.26905216896318	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_LARGE_932	19.9590682170416	22.8205904357858	9.8470058892973	-20.8841880350008	-7.20826587390536	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_LARGE_940	19.7084543869775	15.5196686419562	7.49985609095135	-16.6903162599353	-1.06779913962578	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_LARGE_941	21.8539379219293	28.7666016471022	-8.10545854433344	-0.870935919259562	-2.46179244782342	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_LARGE_946	21.4387507482966	35.4119206743799	-10.4764523512526	19.2333172981658	8.21178433797772	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_LARGE_949	19.2369386777252	26.6860737487999	-6.70268252622243	-6.22369725147064	-1.21756525969125	Inv_4.1	LG4
FAB_5X_LOKn_F_TRANS_LARGE_955	17.621260080574	23.2510260906736	12.4340524675233	-5.29884560810979	15.3235561859406	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_DWARF_789	23.8327740198618	31.2421069881615	-7.11909670774103	-2.83901362033089	1.35542150069827	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_DWARF_811	25.244619306718	39.9418982217115	-20.6369722175077	20.0658639709866	2.1497788923127	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_DWARF_829	24.1592861588788	28.0245458556981	-9.62736965831344	-3.00357393100087	1.37446865317408	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_DWARF_830	21.6791787531979	23.9332306120386	0.76479901159655	7.19164191278737	10.5573688928562	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_DWARF_831	20.0462098186125	26.4389331586011	-0.220933313652508	-3.63145014786185	7.35725157484536	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_DWARF_869	21.0479226436576	18.9809208122491	8.58569755103522	-12.9733125590373	6.62582686504123	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_776	17.9391376842888	13.4475292161672	19.8651156607976	-8.93814764522517	14.7237637238272	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_780	21.9024050407351	23.4382250737895	5.0601253020902	-7.21335981713772	7.54742858383153	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_782	21.2356662160053	24.8125292617479	-3.941572660283	4.57508347356522	-0.732536523503029	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_784	22.992888744682	29.5178997671345	-9.95293150823688	1.87665834486599	-1.96275444559738	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_785	21.4599210808371	26.2931825016259	-0.64583224332256	-1.55668466550215	6.23724726013673	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_787	22.377798381885	27.7786003458862	-2.17453740014185	3.31502454729527	-0.631031747447265	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_788	20.2954948221591	23.2827024332632	4.40088124284601	0.271058074965778	9.46751795260907	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_790	23.4050484543809	22.6576308486884	-1.10810823916713	-2.23300485596745	7.30656932700362	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_792	20.5961550393725	15.6190216955268	12.7897664994795	-9.21491730371832	14.1991494045354	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_793	23.1915179806581	31.3306491061571	-7.74194856504729	0.557761095541618	-5.64803997585017	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_794	21.2827622008402	20.1896147514755	8.66503900620738	-13.3151301884594	-6.5289530163122	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_797	24.2647548139921	28.2361646907977	-7.74981430026937	-15.6867932190795	-8.90639047223608	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_800	23.4420442581753	27.7986241962441	-4.14191039171082	-10.3053267953578	-5.80323886808023	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_809	-13.607783891117	13.3826268315798	15.465920447325	-7.89811217674228	2.62155479401009	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_813	23.3329761685001	39.7846166464579	-19.0430897150792	19.6791093885391	5.66523406001047	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_815	22.2061913714928	30.7599396851306	-10.9555310965948	10.1797033307027	2.03189924840175	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_824	20.8836787847559	17.6233145514111	13.9413369039469	-21.2658675931519	-2.85238108210419	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_825	22.651942139159	23.6262583406252	1.01581899601561	-4.01465707060373	3.57511289917694	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_826	22.5179871142098	27.5432173309303	1.06840424942071	8.59049489805565	8.73518518854124	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_832	24.8073813812826	33.8722499108117	-23.1267140817075	8.02313314767532	-6.6387387566478	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_835	24.9031509788532	37.7520031039775	-21.7662548954447	16.0030774149837	-4.29837789233248	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_836	20.459760074722	15.763196560489	8.89497810027867	-14.667522262457	4.60907595883238	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_843	20.6140717236297	26.3379917583397	0.325451404860692	4.30869567170721	0.0564474674744602	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_846	19.6269243948525	17.9482615312298	17.1913508165381	-11.2595226286761	22.9181091122857	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_847	21.7731372252267	23.608799585583	1.94457337144561	-4.6583666013359	12.8954046053129	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_848	22.6941098644732	27.5165961041074	1.29704148053761	-20.269396086349	-18.192103879574	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_849	19.8903428343671	19.3552808816052	5.82846598112577	0.60453019436407	19.1046368501317	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_853	26.5150205500738	34.358073885365	-16.4680503239177	9.0377031659257	6.50618809453107	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_854	24.2519132778225	27.0206175777201	-3.59523018391409	6.17967745824211	1.15384328822192	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_872	24.8525457003843	31.8278413487251	-13.5866792331729	-24.7888453447868	-35.5172302262567	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_876	23.5753518390508	30.807479097523	-5.59991506966604	2.95831930214681	1.86542184593911	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_881	22.6189674878665	24.3099298549116	-6.89980760293275	-11.4931346741793	0.514374248508784	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_884	23.3276953684045	25.1968110144002	-3.56170828833242	-4.93940109335564	-7.83596994761128	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_885	21.1217691867906	21.2491600130611	-1.15020390013104	-9.36993271923403	7.22331562711399	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_886	20.1659179450703	14.2289695289035	7.8058614144594	-7.11563173024968	4.22958168534777	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_888	21.3154536109604	28.9508315576821	4.90036249513795	-0.56152495624729	8.43360947952763	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_890	21.0487929779693	30.0823037746763	-8.48249024336455	18.392139262474	11.1088364017537	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_891	20.9947211706128	24.5259473111251	1.53612845679988	-17.4847024192563	-13.1015037766495	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_892	22.4321572610071	26.5683289748384	-9.52466177717577	-11.5169874120766	-16.397724721216	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_893	21.3649682666295	21.8800975934742	-2.77204481025267	-17.7798078254637	-20.7344750162583	Inv_4.1	LG4
FAB_5X_LOKn_M_EXPOS_LARGE_895	21.2861951767134	26.4970191947051	-5.95264978618624	4.38131307460769	1.74444349035691	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_1002	-51.8276614507124	15.1867540061468	8.06273534259028	13.7978688404503	0.368364445044969	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_1008	-55.1289424341999	13.5997701157662	13.2247428974608	8.64457080256283	-6.52729303385718	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_1009	-55.2782870939556	7.17444419517463	6.38981563828462	0.509679211002838	-8.64368912374897	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_1011	-20.7619114876467	13.8510344205409	20.6033716703371	-7.53152363609034	3.03136807427952	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_1015	-57.6542524588685	4.46829374822706	13.9098145272773	4.76502059137856	-2.35085191876808	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_1020	-52.9657677705586	7.47359506239966	-1.09894744821483	5.60694148619093	3.32452916507616	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_962	-54.5504967076178	13.6846314161241	11.7512110368089	9.10996961155589	-2.25195137272605	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_967	-19.1897739047986	14.1512819154967	10.4048773873043	-0.786583614504695	4.71841608333504	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_968	-18.3248194992621	19.5766206232333	-6.35592358841192	8.8224532710114	-2.78558590539282	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_972	-50.2900989826008	12.1022257761467	16.7632686222339	3.98733363524719	-4.96316291285397	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_979	-53.343681315097	6.18162671127937	14.4592974497726	0.530498608782524	3.27994533922802	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_980	-52.2037176724078	8.98745581383224	9.98403921837094	6.8717820890055	2.18296425277144	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_986	-55.2328026599708	3.17722981235121	16.0378762123241	-2.51532826223526	1.86918056022356	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_987	-20.1156027539181	9.32614372365668	10.8175775163296	-6.16068747139618	14.4902487064751	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_988	-47.8781250315363	11.6482945777923	1.86501104283538	4.21989517288076	-19.7991486815535	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_DWARF_990	-50.9071866337576	8.96617255448646	11.1335193894008	4.08824881358658	-7.6649064667372	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_LARGE_974	16.8532348684312	26.2200010543442	0.0913639830502751	7.88150171971015	17.8772705343266	Inv_4.1	LG4
FAB_5X_LOKn_M_SHELT_LARGE_991	22.1271382042675	27.5895160892573	-0.565026407894051	1.61965433632047	4.74115872534976	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_DWARF_900	-12.7826265002958	20.200727055857	-4.17970500840696	-3.68960295781876	-17.4947153492197	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_DWARF_903	-17.8925580582304	22.8608367773988	5.61377748525992	6.49463047297808	8.96885440266439	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_DWARF_905	-52.5580164642091	5.93727492995923	-1.01541111829625	1.78113675714161	-11.6200085213275	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_DWARF_915	-16.4011655148768	23.8434869315384	-5.74788946123625	13.8353701409383	6.08224458247008	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_DWARF_927	-53.2679581708329	7.84071349113337	12.8443324015645	3.6229123827152	-4.46262049059497	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_DWARF_930	19.9448616658915	22.0216750836933	-4.75244395082312	-4.11327620682621	9.09855611748325	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_DWARF_935	-49.3816706523913	11.1001257048089	9.2886180603126	-3.65594915384726	-15.3908416201182	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_DWARF_936	-15.406627645114	10.552683628898	7.57229383956357	-9.14720843685067	-7.24323013916791	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_DWARF_937	-50.651801603096	11.1997297144608	12.532104216016	3.34484609123225	-11.7749790024563	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_DWARF_938	21.4588872833128	20.7423180900016	0.0715158343862615	-9.12913562034187	2.02111625463238	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_DWARF_943	-14.8473168947004	18.6152774113307	1.35956663469585	7.96272287222699	3.89186580166222	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_DWARF_944	19.9355093500312	22.2082607931181	-6.00944384927567	-4.88935799938391	1.84348549304842	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_DWARF_950	-14.3193946494298	12.4738049673777	4.49823267818606	-4.1164002632713	-12.6220286940755	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_DWARF_959	-47.0038877509489	11.7792108387907	-7.14712520858792	19.0547000149161	-1.83654669926733	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_LARGE_902	18.8621835265415	15.147740359049	10.8349822553463	-19.6097540504403	-4.06863470829295	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_LARGE_906	-3.29780354609552	13.201097879473	12.6546798926989	-10.9506572881843	4.27656111410594	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_LARGE_911	-15.6734139160839	24.6932901104687	-6.84793796867561	11.7508017389674	-4.51640710802859	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_LARGE_912	19.3081461888514	15.0374658080721	15.889092962406	-15.5786847428776	5.89010329610763	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_LARGE_918	17.5106728553389	13.9647944396923	15.9474237950346	-9.01406516623424	22.9121179653128	Inv_4.1	LG4
FAB_5X_LOKn_M_TRANS_LARGE_921	-10.5677256837762	22.7729284583745	-6.46999071129053	0.0569267938475996	-12.6919442973672	Inv_4.1	LG4
