Sample_Name	Group	Inversion
FAB_15X_LOKn_M_EXPOS_LARGE_868	3	Inv_7.1
FAB_15X_LOKn_M_SHELT_DWARF_1012	2	Inv_7.1
FAB_15X_LOKn_M_TRANS_LARGE_907	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_DWARF_814	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_DWARF_863	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_778	1	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_779	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_801	1	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_802	1	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_803	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_806	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_808	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_810	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_818	2	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_819	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_820	1	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_821	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_822	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_838	1	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_844	1	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_857	1	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_858	1	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_861	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_862	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_865	1	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_870	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_875	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_877	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_878	1	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_883	3	Inv_7.1
FAB_5X_LOKn_F_EXPOS_LARGE_899	1	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_1000	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_1001	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_1005	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_1006	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_1010	3	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_1014	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_1016	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_1019	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_1021	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_1022	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_1024	3	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_960	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_961	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_964	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_966	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_970	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_976	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_978	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_982	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_984	3	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_989	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_995	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_996	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_998	3	Inv_7.1
FAB_5X_LOKn_F_SHELT_DWARF_999	3	Inv_7.1
FAB_5X_LOKn_F_SHELT_LARGE_1004	2	Inv_7.1
FAB_5X_LOKn_F_SHELT_LARGE_993	3	Inv_7.1
FAB_5X_LOKn_F_TRANS_DWARF_917	3	Inv_7.1
FAB_5X_LOKn_F_TRANS_DWARF_924	2	Inv_7.1
FAB_5X_LOKn_F_TRANS_DWARF_925	2	Inv_7.1
FAB_5X_LOKn_F_TRANS_DWARF_926	3	Inv_7.1
FAB_5X_LOKn_F_TRANS_DWARF_952	3	Inv_7.1
FAB_5X_LOKn_F_TRANS_DWARF_957	2	Inv_7.1
FAB_5X_LOKn_F_TRANS_LARGE_901	3	Inv_7.1
FAB_5X_LOKn_F_TRANS_LARGE_910	2	Inv_7.1
FAB_5X_LOKn_F_TRANS_LARGE_914	1	Inv_7.1
FAB_5X_LOKn_F_TRANS_LARGE_916	3	Inv_7.1
FAB_5X_LOKn_F_TRANS_LARGE_920	1	Inv_7.1
FAB_5X_LOKn_F_TRANS_LARGE_922	3	Inv_7.1
FAB_5X_LOKn_F_TRANS_LARGE_931	1	Inv_7.1
FAB_5X_LOKn_F_TRANS_LARGE_932	1	Inv_7.1
FAB_5X_LOKn_F_TRANS_LARGE_940	3	Inv_7.1
FAB_5X_LOKn_F_TRANS_LARGE_941	3	Inv_7.1
FAB_5X_LOKn_F_TRANS_LARGE_946	1	Inv_7.1
FAB_5X_LOKn_F_TRANS_LARGE_949	1	Inv_7.1
FAB_5X_LOKn_F_TRANS_LARGE_955	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_DWARF_789	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_DWARF_811	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_DWARF_829	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_DWARF_830	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_DWARF_831	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_DWARF_869	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_776	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_780	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_782	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_784	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_785	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_787	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_788	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_790	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_792	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_793	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_794	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_797	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_800	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_809	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_813	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_815	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_824	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_825	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_826	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_832	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_835	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_836	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_843	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_846	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_847	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_848	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_849	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_853	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_854	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_872	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_876	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_881	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_884	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_885	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_886	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_888	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_890	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_891	3	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_892	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_893	1	Inv_7.1
FAB_5X_LOKn_M_EXPOS_LARGE_895	1	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_1002	1	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_1008	2	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_1009	2	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_1011	2	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_1015	2	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_1020	2	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_962	2	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_967	2	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_968	2	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_972	2	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_979	2	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_980	2	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_986	2	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_987	2	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_988	3	Inv_7.1
FAB_5X_LOKn_M_SHELT_DWARF_990	2	Inv_7.1
FAB_5X_LOKn_M_SHELT_LARGE_974	1	Inv_7.1
FAB_5X_LOKn_M_SHELT_LARGE_991	1	Inv_7.1
FAB_5X_LOKn_M_TRANS_DWARF_900	3	Inv_7.1
FAB_5X_LOKn_M_TRANS_DWARF_903	2	Inv_7.1
FAB_5X_LOKn_M_TRANS_DWARF_905	2	Inv_7.1
FAB_5X_LOKn_M_TRANS_DWARF_915	2	Inv_7.1
FAB_5X_LOKn_M_TRANS_DWARF_927	2	Inv_7.1
FAB_5X_LOKn_M_TRANS_DWARF_930	3	Inv_7.1
FAB_5X_LOKn_M_TRANS_DWARF_935	3	Inv_7.1
FAB_5X_LOKn_M_TRANS_DWARF_936	2	Inv_7.1
FAB_5X_LOKn_M_TRANS_DWARF_937	2	Inv_7.1
FAB_5X_LOKn_M_TRANS_DWARF_938	1	Inv_7.1
FAB_5X_LOKn_M_TRANS_DWARF_943	2	Inv_7.1
FAB_5X_LOKn_M_TRANS_DWARF_944	1	Inv_7.1
FAB_5X_LOKn_M_TRANS_DWARF_950	3	Inv_7.1
FAB_5X_LOKn_M_TRANS_DWARF_959	2	Inv_7.1
FAB_5X_LOKn_M_TRANS_LARGE_902	3	Inv_7.1
FAB_5X_LOKn_M_TRANS_LARGE_906	3	Inv_7.1
FAB_5X_LOKn_M_TRANS_LARGE_911	3	Inv_7.1
FAB_5X_LOKn_M_TRANS_LARGE_912	3	Inv_7.1
FAB_5X_LOKn_M_TRANS_LARGE_918	1	Inv_7.1
FAB_5X_LOKn_M_TRANS_LARGE_921	1	Inv_7.1
FAB_5X_LOKn_M_TRANS_LARGE_928	3	Inv_7.1
FAB_5X_LOKn_M_TRANS_LARGE_942	3	Inv_7.1
FAB_15X_LAMn_F_EXPOS_DWARF_161	2	Inv_7.2
FAB_15X_LAMn_F_EXPOS_DWARF_166	2	Inv_7.2
FAB_15X_LAMn_F_EXPOS_DWARF_169	2	Inv_7.2
FAB_15X_LAMn_F_EXPOS_DWARF_179	3	Inv_7.2
FAB_15X_LAMn_F_SHELT_DWARF_1	1	Inv_7.2
FAB_15X_LAMn_F_SHELT_LARGE_129	1	Inv_7.2
FAB_15X_LAMn_F_SHELT_LARGE_130	1	Inv_7.2
FAB_15X_LAMn_F_SHELT_LARGE_4	3	Inv_7.2
FAB_15X_LAMn_F_SHELT_LARGE_8	1	Inv_7.2
FAB_15X_LAMn_M_EXPOS_DWARF_167	3	Inv_7.2
FAB_15X_LAMn_M_EXPOS_DWARF_170	2	Inv_7.2
FAB_15X_LAMn_M_EXPOS_DWARF_171	2	Inv_7.2
FAB_15X_LAMn_M_EXPOS_LARGE_165	2	Inv_7.2
FAB_15X_LAMn_M_SHELT_DWARF_131	1	Inv_7.2
FAB_15X_LAMn_M_SHELT_LARGE_128	3	Inv_7.2
FAB_15X_LAMn_M_SHELT_LARGE_132	1	Inv_7.2
FAB_15X_LAMn_M_SHELT_LARGE_2	1	Inv_7.2
FAB_15X_LAMn_M_SHELT_LARGE_5	1	Inv_7.2
FAB_5X_LAMn_F_EXPOS_DWARF_142	3	Inv_7.2
FAB_5X_LAMn_F_EXPOS_DWARF_143	3	Inv_7.2
FAB_5X_LAMn_F_EXPOS_DWARF_144	3	Inv_7.2
FAB_5X_LAMn_F_EXPOS_DWARF_147	2	Inv_7.2
FAB_5X_LAMn_F_EXPOS_DWARF_152	2	Inv_7.2
FAB_5X_LAMn_F_EXPOS_DWARF_153	2	Inv_7.2
FAB_5X_LAMn_F_EXPOS_DWARF_156	3	Inv_7.2
FAB_5X_LAMn_F_EXPOS_DWARF_160	2	Inv_7.2
FAB_5X_LAMn_F_EXPOS_DWARF_168	2	Inv_7.2
FAB_5X_LAMn_F_EXPOS_DWARF_173	2	Inv_7.2
FAB_5X_LAMn_F_EXPOS_DWARF_191	2	Inv_7.2
FAB_5X_LAMn_F_EXPOS_DWARF_192	2	Inv_7.2
FAB_5X_LAMn_F_EXPOS_DWARF_54	3	Inv_7.2
FAB_5X_LAMn_F_EXPOS_DWARF_55	2	Inv_7.2
FAB_5X_LAMn_F_EXPOS_LARGE_159	3	Inv_7.2
FAB_5X_LAMn_F_EXPOS_LARGE_180	2	Inv_7.2
FAB_5X_LAMn_F_SHELT_DWARF_121	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_DWARF_126	2	Inv_7.2
FAB_5X_LAMn_F_SHELT_DWARF_89	3	Inv_7.2
FAB_5X_LAMn_F_SHELT_DWARF_94	3	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_100	3	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_102	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_104	2	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_105	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_107	2	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_111	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_114	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_117	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_118	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_119	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_11	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_122	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_123	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_127	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_133	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_15	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_39	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_40	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_41	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_46	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_49	1	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_90	2	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_93	3	Inv_7.2
FAB_5X_LAMn_F_SHELT_LARGE_95	3	Inv_7.2
FAB_5X_LAMn_F_TRANSI_DWARF_197	2	Inv_7.2
FAB_5X_LAMn_F_TRANSI_DWARF_198	3	Inv_7.2
FAB_5X_LAMn_F_TRANSI_DWARF_205	2	Inv_7.2
FAB_5X_LAMn_F_TRANSI_DWARF_209	1	Inv_7.2
FAB_5X_LAMn_F_TRANSI_DWARF_210	2	Inv_7.2
FAB_5X_LAMn_F_TRANSI_DWARF_87	3	Inv_7.2
FAB_5X_LAMn_F_TRANSI_DWARF_88	1	Inv_7.2
FAB_5X_LAMn_F_TRANSI_LARGE_203	2	Inv_7.2
FAB_5X_LAMn_F_TRANSI_LARGE_207	2	Inv_7.2
FAB_5X_LAMn_F_TRANSI_LARGE_208	3	Inv_7.2
FAB_5X_LAMn_F_TRANSI_LARGE_211	3	Inv_7.2
FAB_5X_LAMn_F_TRANSI_LARGE_212	2	Inv_7.2
FAB_5X_LAMn_F_TRANSI_LARGE_79	1	Inv_7.2
FAB_5X_LAMn_F_TRANSI_LARGE_86	2	Inv_7.2
FAB_5X_LAMn_F_TRANSI_LARGE_88	2	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_141	2	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_146	2	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_148	3	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_149	3	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_154	3	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_157	3	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_158	2	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_164	3	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_174	3	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_175	2	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_181	2	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_182	3	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_185	2	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_187	2	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_188	3	Inv_7.2
FAB_5X_LAMn_M_EXPOS_DWARF_60	2	Inv_7.2
FAB_5X_LAMn_M_SHELT_DWARF_106	3	Inv_7.2
FAB_5X_LAMn_M_SHELT_DWARF_112	3	Inv_7.2
FAB_5X_LAMn_M_SHELT_DWARF_42	1	Inv_7.2
FAB_5X_LAMn_M_SHELT_DWARF_47	1	Inv_7.2
FAB_5X_LAMn_M_SHELT_DWARF_97	3	Inv_7.2
FAB_5X_LAMn_M_SHELT_LARGE_103	3	Inv_7.2
FAB_5X_LAMn_M_SHELT_LARGE_108	2	Inv_7.2
FAB_5X_LAMn_M_SHELT_LARGE_132	2	Inv_7.2
FAB_5X_LAMn_M_SHELT_LARGE_45	1	Inv_7.2
FAB_5X_LAMn_M_SHELT_LARGE_50	1	Inv_7.2
FAB_5X_LAMn_M_SHELT_LARGE_91	2	Inv_7.2
FAB_5X_LAMn_M_SHELT_LARGE_98	2	Inv_7.2
FAB_5X_LAMn_M_SHELT_LARGE_99	1	Inv_7.2
FAB_5X_LAMn_M_TRANSI_DWARF_194	2	Inv_7.2
FAB_5X_LAMn_M_TRANSI_DWARF_196	2	Inv_7.2
FAB_5X_LAMn_M_TRANSI_DWARF_201	2	Inv_7.2
FAB_5X_LAMn_M_TRANSI_DWARF_202	2	Inv_7.2
FAB_5X_LAMn_M_TRANSI_DWARF_68	2	Inv_7.2
FAB_5X_LAMn_M_TRANSI_DWARF_69	2	Inv_7.2
FAB_5X_LAMn_M_TRANSI_DWARF_76	3	Inv_7.2
FAB_5X_LAMn_M_TRANSI_DWARF_77	2	Inv_7.2
FAB_5X_LAMn_M_TRANSI_DWARF_80	2	Inv_7.2
FAB_5X_LAMn_M_TRANSI_DWARF_82	3	Inv_7.2
FAB_5X_LAMn_M_TRANSI_DWARF_83	2	Inv_7.2
FAB_5X_LAMn_M_TRANSI_DWARF_84	3	Inv_7.2
FAB_5X_LAMn_M_TRANSI_LARGE_193	2	Inv_7.2
FAB_5X_LAMn_M_TRANSI_LARGE_200	2	Inv_7.2
FAB_5X_LAMn_M_TRANSI_LARGE_206	2	Inv_7.2
FAB_5X_LAMn_M_TRANSI_LARGE_213	3	Inv_7.2
FAB_5X_LAMn_M_TRANSI_LARGE_214	3	Inv_7.2
FAB_5X_LAMn_M_TRANSI_LARGE_71	3	Inv_7.2
FAB_5X_LAMn_M_TRANSI_LARGE_73	3	Inv_7.2
FAB_5X_LAMn_M_TRANSI_LARGE_83	2	Inv_7.2
FAB_5X_LAMn_M_TRANSI_LARGE_85	2	Inv_7.2
FAB_5X_LAMn_M_TRANSI_LARGE_87	3	Inv_7.2
FAB_15X_LOKn_F_SHELT_DWARF_1025	1	Inv_7.2
FAB_15X_LOKn_F_SHELT_LARGE_971	2	Inv_7.2
FAB_15X_LOKn_F_TRANS_DWARF_909	3	Inv_7.2
FAB_15X_LOKn_M_EXPOS_DWARF_827	2	Inv_7.2
FAB_15X_LOKn_M_EXPOS_LARGE_868	3	Inv_7.2
FAB_15X_LOKn_M_SHELT_DWARF_1012	1	Inv_7.2
FAB_15X_LOKn_M_TRANS_LARGE_907	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_DWARF_814	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_DWARF_863	3	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_778	3	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_779	1	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_801	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_802	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_803	3	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_806	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_808	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_810	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_818	3	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_819	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_820	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_821	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_822	1	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_838	3	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_844	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_857	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_858	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_861	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_862	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_865	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_870	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_875	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_877	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_878	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_883	2	Inv_7.2
FAB_5X_LOKn_F_EXPOS_LARGE_899	2	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_1000	1	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_1001	1	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_1005	1	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_1006	1	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_1010	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_1014	1	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_1016	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_1019	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_1021	1	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_1022	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_1024	1	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_960	1	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_961	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_964	1	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_966	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_970	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_976	1	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_978	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_982	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_984	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_989	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_995	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_996	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_998	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_DWARF_999	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_LARGE_1004	3	Inv_7.2
FAB_5X_LOKn_F_SHELT_LARGE_993	2	Inv_7.2
FAB_5X_LOKn_F_TRANS_DWARF_917	1	Inv_7.2
FAB_5X_LOKn_F_TRANS_DWARF_924	3	Inv_7.2
FAB_5X_LOKn_F_TRANS_DWARF_925	3	Inv_7.2
FAB_5X_LOKn_F_TRANS_DWARF_926	3	Inv_7.2
FAB_5X_LOKn_F_TRANS_DWARF_952	3	Inv_7.2
FAB_5X_LOKn_F_TRANS_DWARF_957	1	Inv_7.2
FAB_5X_LOKn_F_TRANS_LARGE_901	1	Inv_7.2
FAB_5X_LOKn_F_TRANS_LARGE_910	3	Inv_7.2
FAB_5X_LOKn_F_TRANS_LARGE_914	2	Inv_7.2
FAB_5X_LOKn_F_TRANS_LARGE_916	2	Inv_7.2
FAB_5X_LOKn_F_TRANS_LARGE_920	3	Inv_7.2
FAB_5X_LOKn_F_TRANS_LARGE_922	2	Inv_7.2
FAB_5X_LOKn_F_TRANS_LARGE_931	2	Inv_7.2
FAB_5X_LOKn_F_TRANS_LARGE_932	2	Inv_7.2
FAB_5X_LOKn_F_TRANS_LARGE_940	2	Inv_7.2
FAB_5X_LOKn_F_TRANS_LARGE_941	2	Inv_7.2
FAB_5X_LOKn_F_TRANS_LARGE_946	2	Inv_7.2
FAB_5X_LOKn_F_TRANS_LARGE_949	2	Inv_7.2
FAB_5X_LOKn_F_TRANS_LARGE_955	3	Inv_7.2
FAB_5X_LOKn_M_EXPOS_DWARF_789	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_DWARF_811	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_DWARF_829	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_DWARF_830	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_DWARF_831	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_DWARF_869	3	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_776	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_780	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_782	2	Inv_7.2
